ID,name,2018-11-16,2018-11-17,2018-11-21,2018-11-22,2018-11-23,2018-11-24,2018-11-25,2018-11-26,2018-11-27,2018-11-28,2018-11-29,2018-11-30,2018-12-01,2018-12-02,2018-12-03,2018-12-04,2018-12-05,2018-12-06,2018-12-07
52e5e2b4fcfff270a6000885,带外国朋友旅游,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52b2fb87fcfff2f5a3002e9d,出行,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52f8ab9bfcfff26d75000b6e,情人节 2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52aed1a7fcfff2ccb3000ead,味道如何？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52999941fcfff240900007ed,每周新闻 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529c44e1fcfff29fd50000bf,50个州 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52aef052fcfff2454b00300f,PM2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52b019b6fcfff261b70061e1,有多少？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529554affcfff2465d002dcf,简单除法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529ed0e9fcfff2a3e6004dc2,50个州 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52a7040bfcfff2990600059e,每周新闻 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52b05995fcfff2673c00b8a6,未来旅行计划,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52a31f99fcfff279bf000c66,50个州 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52a7da76fcfff2cd27003228,新年快乐！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52bfe84afcfff28df9000e82,专题新闻：中国登月,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52a582bafcfff24d6d004a0d,日常习惯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52a85755fcfff27039001a78,太阳是很热的,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52a19234fcfff2ebdb006b69,太空旅行,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52ab1029fcfff287b9009afb,童年的回忆,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52b82221fcfff2842d000c9f,教室里的故事,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52bbb0d8fcfff28096002e03,再次核实,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52d385b3fcfff2d88f004e04,导演和演员,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530b097ffcfff29fa5026673,神探夏洛克,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52c269fdfcfff2e3860000d1,每周新闻 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52da0df0fcfff25858003312,电视节目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52de2c34fcfff26d70000a74,古代文明,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52fc2984fcfff2f24600db5a,方位介词,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52f9bc20fcfff2be7c00227a,中东美食,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530b01b7fcfff2ecc8023666,反抗的历史,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52fdf7a3fcfff249bb011a0e,企业失败案例,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52f0c73afcfff292d1003394,情感,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531955e8fcfff28bd003b0bd,加拿大省份,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530c344afcfff22e8c051629,公共服务,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52fc9a55fcfff2f9a600092d,请坐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5307525afcfff2efe800538a,当你出门的时候,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52b44b8bfcfff2698800041a,日常用钱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531aeb7dfcfff2190d026c9d,每一天我……,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52e777d2fcfff2a84100221d,基础会计,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523e671dfcfff2d4cd001fda,美国购物,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255199ffcfff2e906006648,了不起的盖茨比,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52569321fcfff221b7009431,罗马尼亚金矿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525a5c28fcfff27b7c009c82,斯坦利·库布里克,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254e70afcfff260190047eb,我的身体,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52626a82fcfff2cfe30016a2,各式各样的飞机,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257b0ddfcfff220a1007707,家人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525bb7fffcfff283ed000909,水果,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525d104dfcfff2eddb000648,德国,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5267c464fcfff2ceed0003c8,万圣节,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526384a4fcfff2e3f400466d,旅行打包,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52821e85fcfff2c4bb009254,风暴电音节,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527e357bfcfff2005d009542,动物的语言,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528453c0fcfff274b700393f,觑味,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528779edfcfff2d6f8006636,损失345亿！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5285d3ebfcfff25f1c002779,感恩节,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522dcb09fcfff2c746005158,行李,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51528adffcfff219b500ca12,友情晚宴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5289b0defcfff2f4c5001609,简单减法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51c857fdfcfff2e3e1002e3b,住酒店 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51bc2833fcfff2fe610093b0,住酒店 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51d281e9fcfff289100012d5,未来经理人 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135d4c6fcfff2e7b4026bdb,机场 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51c01e26fcfff2bc140027a2,住酒店 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51d8d3b5fcfff2c20a001ee4,筹划婚礼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51d4e5c6fcfff2bcf20009df,未来经理人 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51dd4dd3fcfff201d4009a17,婚宴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51dd464afcfff2733d000fcb,精打细算的婚礼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51c2f9d2fcfff225ce002b91,"文化101, 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51d3efbffcfff261e5005e1f,未来经理人 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51dff327fcfff254c9000377,文化101 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51f90605fcfff2a93b0012cf,外出就餐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51f509fafcfff2de62001b53,史无前例的电影,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5204559dfcfff2a0ba005c37,国家与国籍 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51fb4681fcfff2ea3600232d,公事而已,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520457c2fcfff2ee9d006425,国家与国籍 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201edb0fcfff28d17002b3e,斯诺登,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51fb66a2fcfff20a41000004,耳边音乐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51f0bf07fcfff2c845001c12,离家出走,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52117ac6fcfff24aed0042ca,制衣工厂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51fbb0b6fcfff267360000de,欧洲徒步,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52117b34fcfff22ebd0066db,剖析音乐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52284744fcfff28ad3000ace,紧张叙利亚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5204a652fcfff297130003d4,文化101 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522eb4e5fcfff21a730082ba,美式早餐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5232befafcfff2512200cee7,价格投机,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522e9112fcfff255d100b691,和同事打交道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521afbaefcfff2472b0176a0,音乐的律动,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5237ec17fcfff2d01f000d5d,电子游戏的艺术,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522aff94fcfff285d7005147,数字,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52391d3efcfff22cbc00a646,东欧之行,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5243a068fcfff2a19b0021f0,我有一个梦想,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244ee13fcfff23590002a22,知名演员,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135d4a2fcfff22e1b025479,机场 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51983199fcfff2fb470099f3,十项热门运动,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514c5be4fcfff22d94002c3b,热门电影 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514d9c98fcfff2e8e4040b3f,忙碌的工作日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5171fa65fcfff27d46003553,出发,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51b2c8cafcfff2bf84003adf,看电影 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50e274a8fcfff2e30a000019,购物狂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51724f83fcfff224ca00764c,初识,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51902f97fcfff2b1a30f4663,几点了？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51a22cb2fcfff2680800aba1,一定要成功,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51a18eaafcfff26ef6005919,到达,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510d2cedfcfff2710000061f,工作面试,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51aa080ffcfff239f1004f79,住酒店 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5192facffcfff231db0003e0,在飞机上 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51a0d12cfcfff21d4b002aad,天气真好！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51aae199fcfff2cc9401813b,看电影 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51388cf9fcfff251fd000ac9,飞机上点餐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51b835a7fcfff2637601f743,电视上有什么节目？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a44bb26636f6e6c43000344,常见单词 不同用法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a44cbd5636f6e6c40000378,书面语,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a45b96e636f6e6c46000444,动词短语,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a45b717636f6e6c3d0003f6,存取款必知用语,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a4353d2636f6e6c400002cd,好身体是财富,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a44cb99636f6e6c3d0003bb,to的用法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a4e1afc636f6e2601000018,佛系少年怎么想,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a4c8b0a636f6e6c3d000493,与众不同,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a4f1586636f6e260b000052,预约牙医说什么,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a4e20fa636f6e260b00001f,你让我变得更好,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a4e1ed9636f6e260b00001b,接受自己,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a446580636f6e6c3d00033d,扭伤脚踝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a533252636f6e25fe00013e,2017年度热词,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587ddf29636f6e52cd000069,用酸甜苦辣描述心情,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a4e21cb636f6e260800001a,做完美的自己,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a4e1dc8636f6e25fe000016,微笑的魅力,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a4e2587636f6e260b00002f,一切都会好的,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59c8b64b636f6e2855000629,亿万富翁的秘诀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a4e24d4636f6e260500001f,信心创造奇迹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a4e2410636f6e260b000025,微笑面对生活,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a4dc39e636f6e2605000002,最爱的NBA球星,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a549dc5636f6e25fb000192,永不放弃,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a543826636f6e260b000188,爱拼才会赢,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a54a3ad636f6e260b0001af,做你喜欢的事,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a54a60d636f6e25fb000195,挑战自己的极限,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a54a8f8636f6e25fe0001db,态度决定高度,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a54aaa8636f6e26080001a7,保持乐观,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a58610c636f6e25fe000373,字母发音 A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a54476b636f6e25fe000191,成功的秘诀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a58873c636f6e26080002fc,字母发音 C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a588546636f6e260b00031e,字母发音 B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a5888fa636f6e25fe000386,字母发音 D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a588ac6636f6e25fb0002e8,字母发音 E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a54b065636f6e25fe0001df,大胆迈出第一步,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a54ac6c636f6e26010001d1,重视你的对手,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a5c25ae636f6e25fb0003c9,食物过敏怎么说,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a5828b8636f6e25fb00028a,办张信用卡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a54b3ed636f6e260b0001ce,越努力越幸运,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a409b50636f6e6c400001e1,情景实战 上,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a54b20c636f6e260b0001cc,未来在你手中,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a3cd535636f6e6c4600016a,银行开户指南,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a3a074a636f6e6c370000ab,平安夜降临,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a3ba584636f6e6c3a000132,肚子好痛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a3a0985636f6e6c43000076,圣诞节快乐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a3a0c72636f6e6c460000cd,最美情话,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a3a1ae6636f6e6c3a0000b4,姓名年龄,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a3a0da9636f6e6c3d0000aa,做自己就好,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a3a1b77636f6e6c370000c7,院校职业,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a4343e6636f6e6c43000288,工作使我快乐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
