,insert_time,status,entName,creditCode,orderAmount,customerNum,platformId,completeTime,orderNum
23,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,5.7,10001115097939746843857,60000001,2018-09-05 21:25:05,10021015361539027230089
24,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,19.6,10001115097939746843857,60000001,2018-09-05 21:24:15,10021015361538524008677
25,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,4.3,10001115097939746843857,60000001,2018-09-05 21:23:17,10021015361537962607072
26,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,18.1,10001115097939746843857,60000001,2018-09-05 21:22:01,10021015361537198204837
27,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,11.2,10001115097939746843857,60000001,2018-09-05 21:20:18,10021015361536178761823
28,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,7.0,10001115097939746843857,60000001,2018-09-05 21:18:39,10021015361535176638819
29,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,24.9,10001115097939746843857,60000001,2018-09-05 21:18:24,10021015361535006648315
30,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,10.4,10001115097939746843857,60000001,2018-09-05 21:18:04,10021015361534817897748
31,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,5.7,10001115097939746843857,60000001,2018-09-05 21:16:51,10021015361534088245503
32,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,20.4,10001115097939746843857,60000001,2018-09-05 21:11:29,10021015361530832975282
33,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,7.5,10001115097939746843857,60000001,2018-09-05 21:10:08,10021015361530028242670
34,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,6.2,10001115097939746843857,60000001,2018-09-05 21:09:42,10021015361529816441962
35,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,6.9,10001115097939746843857,60000001,2018-09-05 21:09:16,10021015361529536831007
36,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,17.3,10001115097939746843857,60000001,2018-09-05 21:08:05,10021015361528819448497
37,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,10.3,10001115097939746843857,60000001,2018-09-05 21:07:45,10021015361528642557898
38,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,27.4,10001115097939746843857,60000001,2018-09-05 21:07:12,10021015361527549634143
39,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,17.5,10001115097939746843857,60000001,2018-09-05 21:03:06,10021015361525759867889
40,2018-10-08 16:40:26,INIT,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,17.5,10001115097939746843857,60000001,,10021015361525387456558
41,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,21.8,10001115097939746843857,60000001,2018-09-05 21:01:39,10021015361524968785130
42,2018-10-08 16:40:26,INIT,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,17.5,10001115097939746843857,60000001,,10021015361524851694684
43,2018-10-08 16:40:26,INIT,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,21.8,10001115097939746843857,60000001,,10021015361524562823622
44,2018-10-08 16:40:26,INIT,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,17.5,10001115097939746843857,60000001,,10021015361524399753021
45,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,17.0,10001115097939746843857,60000001,2018-09-05 20:58:41,10021015361523200148715
46,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,9.9,10001115097939746843857,60000001,2018-09-05 20:55:34,10021015361521313761974
47,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,10.3,10001115097939746843857,60000001,2018-09-05 20:52:48,10021015361519651535933
48,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,11.0,10001115097939746843857,60000001,2018-09-05 20:49:53,10021015361517905199441
49,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,18.0,10001115097939746843857,60000001,2018-09-05 20:49:26,10021015361517650878433
50,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,6.9,10001115097939746843857,60000001,2018-09-05 20:47:41,10021015361516600534380
51,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,1.5,10001115097939746843857,60000001,2018-09-05 20:43:02,10021015361513799593124
52,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,59.4,10001115097939746843857,60000001,2018-09-05 20:42:29,10021015361513490141898
53,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,6.8,10001115097939746843857,60000001,2018-09-05 20:36:19,10021015361509760416897
54,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,31.4,10001115097939746843857,60000001,2018-09-05 20:34:13,10021015361508504012086
55,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,22.2,10001115097939746843857,60000001,2018-09-05 20:32:36,10021015361507535018327
56,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,14.0,10001115097939746843857,60000001,2018-09-05 20:30:35,10021015361506331633877
57,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,7.0,10001115097939746843857,60000001,2018-09-05 20:30:07,10021015361506043372740
58,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,122.7,10001115097939746843857,60000001,2018-09-05 20:29:18,10021015361505558580732
59,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,5.6,10001115097939746843857,60000001,2018-09-05 20:23:40,10021015361502173146653
60,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,8.9,10001115097939746843857,60000001,2018-09-05 20:21:06,10021015361500660170341
61,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,9.1,10001115097939746843857,60000001,2018-09-05 20:19:12,10021015361499519935511
62,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,8.0,10001115097939746843857,60000001,2018-09-05 20:18:53,10021015361499298264582
63,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,10.1,10001115097939746843857,60000001,2018-09-05 20:17:16,10021015361498331850422
64,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,3.4,10001115097939746843857,60000001,2018-09-05 20:16:39,10021015361497975788914
65,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,1.5,10001115097939746843857,60000001,2018-09-05 20:16:19,10021015361497760707948
66,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,5.7,10001115097939746843857,60000001,2018-09-05 20:15:11,10021015361497083255042
67,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,6.4,10001115097939746843857,60000001,2018-09-05 20:14:24,10021015361496608612956
68,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,12.8,10001115097939746843857,60000001,2018-09-05 20:08:37,10021015361493149007461
69,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,16.7,10001115097939746843857,60000001,2018-09-05 20:07:18,10021015361492372663997
70,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,24.1,10001115097939746843857,60000001,2018-09-05 20:07:00,10021015361492180133143
71,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,4.6,10001115097939746843857,60000001,2018-09-05 20:04:45,10021015361490826467105
72,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,0.9,10001115097939746843857,60000001,2018-09-05 20:03:57,10021015361490330824791
73,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,8.4,10001115097939746843857,60000001,2018-09-05 20:01:22,10021015361488812587875
74,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,32.1,10001115097939746843857,60000001,2018-09-05 19:58:57,10021015361487362261147
75,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,12.6,10001115097939746843857,60000001,2018-09-05 19:57:51,10021015361486677157966
76,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,9.0,10001115097939746843857,60000001,2018-09-05 19:57:11,10021015361486282246123
77,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,14.3,10001115097939746843857,60000001,2018-09-05 19:56:50,10021015361486064385122
78,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,8.1,10001115097939746843857,60000001,2018-09-05 19:49:28,10021015361481655634612
79,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,1.7,10001115097939746843857,60000001,2018-09-05 19:45:44,10021015361479419833893
80,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,13.9,10001115097939746843857,60000001,2018-09-05 19:41:12,10021015361476705760511
81,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,29.8,10001115097939746843857,60000001,2018-09-05 19:40:37,10021015361476370298887
82,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,4.0,10001115097939746843857,60000001,2018-09-05 19:40:10,10021015361476097127514
83,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,24.7,10001115097939746843857,60000001,2018-09-05 19:39:56,10021015361475926526673
84,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,11.5,10001115097939746843857,60000001,2018-09-05 19:38:54,10021015361475330753713
85,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,14.5,10001115097939746843857,60000001,2018-09-05 19:36:55,10021015361474128427663
86,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,3.7,10001115097939746843857,60000001,2018-09-05 19:34:31,10021015361472694510417
87,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,6.8,10001115097939746843857,60000001,2018-09-05 19:30:48,10021015361470448889188
88,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,4.1,10001115097939746843857,60000001,2018-09-05 19:30:20,10021015361470193677839
89,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,10.5,10001115097939746843857,60000001,2018-09-05 19:27:38,10021015361468551469448
90,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,4.0,10001115097939746843857,60000001,2018-09-05 19:26:08,10021015361467653974961
91,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,5.8,10001115097939746843857,60000001,2018-09-05 19:25:10,10021015361467075462040
92,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,15.5,10001115097939746843857,60000001,2018-09-05 19:23:35,10021015361466133907204
93,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,2.0,10001115097939746843857,60000001,2018-09-05 19:20:55,10021015361464536108794
94,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,10.3,10001115097939746843857,60000001,2018-09-05 19:20:42,10021015361464392488026
95,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,32.6,10001115097939746843857,60000001,2018-09-05 19:20:03,10021015361463811624940
96,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,9.6,10001115097939746843857,60000001,2018-09-05 19:18:51,10021015361463301062286
97,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,13.7,10001115097939746843857,60000001,2018-09-05 19:18:37,10021015361463162891544
98,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,20.2,10001115097939746843857,60000001,2018-09-05 19:16:11,10021015361461679413652
99,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,9.7,10001115097939746843857,60000001,2018-09-05 19:15:50,10021015361461495982649
100,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,12.9,10001115097939746843857,60000001,2018-09-05 19:09:46,10021015361457830192815
101,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,2.2,10001115097939746843857,60000001,2018-09-05 19:06:05,10021015361455648440956
102,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,5.5,10001115097939746843857,60000001,2018-09-05 19:05:32,10021015361455310639098
103,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,7.2,10001115097939746843857,60000001,2018-09-05 19:04:52,10021015361454913816991
104,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,16.1,10001115097939746843857,60000001,2018-09-05 19:03:05,10021015361453851011273
105,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,14.9,10001115097939746843857,60000001,2018-09-05 19:02:36,10021015361453537239567
106,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,13.1,10001115097939746843857,60000001,2018-09-05 19:02:16,10021015361453338728452
107,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,2.0,10001115097939746843857,60000001,2018-09-05 19:01:50,10021015361453098047093
108,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,25.0,10001115097939746843857,60000001,2018-09-05 19:01:24,10021015361452804465441
109,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,13.0,10001115097939746843857,60000001,2018-09-05 19:00:51,10021015361452491933737
110,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,14.9,10001115097939746843857,60000001,2018-09-05 19:00:28,10021015361452276342524
111,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,15.3,10001115097939746843857,60000001,2018-09-05 18:59:27,10021015361451663739190
112,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,10.8,10001115097939746843857,60000001,2018-09-05 18:58:38,10021015361451169996489
113,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,32.8,10001115097939746843857,60000001,2018-09-05 18:57:10,10021015361450278931652
114,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,16.7,10001115097939746843857,60000001,2018-09-05 18:54:57,10021015361448960374405
115,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,7.6,10001115097939746843857,60000001,2018-09-05 18:52:11,10021015361447290965280
116,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,16.2,10001115097939746843857,60000001,2018-09-05 18:48:26,10021015361445055182870
117,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,79.8,10001115097939746843857,60000001,2018-09-05 18:46:17,10021015361443747005528
118,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,18.1,10001115097939746843857,60000001,2018-09-05 18:45:43,10021015361443425753693
119,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,21.7,10001115097939746843857,60000001,2018-09-05 18:45:33,10021015361443324023124
120,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,16.1,10001115097939746843857,60000001,2018-09-05 18:44:25,10021015361442628549228
121,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,5.2,10001115097939746843857,60000001,2018-09-05 18:43:37,10021015361442157416462
122,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,28.7,10001115097939746843857,60000001,2018-09-05 18:43:04,10021015361441821044505
123,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,1.9,10001115097939746843857,60000001,2018-09-05 18:42:13,10021015361441327071632
124,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,12.0,10001115097939746843857,60000001,2018-09-05 18:42:12,10021015361441290041417
125,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,18.1,10001115097939746843857,60000001,2018-09-05 18:41:46,10021015361441051030028
126,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,13.9,10001115097939746843857,60000001,2018-09-05 18:40:54,10021015361440529447020
127,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,20.0,10001115097939746843857,60000001,2018-09-05 18:38:34,10021015361439109399020
128,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,19.2,10001115097939746843857,60000001,2018-09-05 18:36:19,10021015361437772811629
129,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,15.6,10001115097939746843857,60000001,2018-09-05 18:33:18,10021015361435957431447
130,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,11.2,10001115097939746843857,60000001,2018-09-05 18:32:59,10021015361435765220340
131,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,4.0,10001115097939746843857,60000001,2018-09-05 18:32:35,10021015361435533529032
132,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,7.1,10001115097939746843857,60000001,2018-09-05 18:32:07,10021015361435255797423
133,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,18.3,10001115097939746843857,60000001,2018-09-05 18:29:31,10021015361433703068682
134,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,3.7,10001115097939746843857,60000001,2018-09-05 18:28:29,10021015361433066735016
135,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,8.0,10001115097939746843857,60000001,2018-09-05 18:27:58,10021015361432747533181
136,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,7.0,10001115097939746843857,60000001,2018-09-05 18:27:28,10021015361432473351600
137,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,4.5,10001115097939746843857,60000001,2018-09-05 18:26:43,10021015361432010509009
138,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,4.3,10001115097939746843857,60000001,2018-09-05 18:25:51,10021015361431501916087
139,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,12.9,10001115097939746843857,60000001,2018-09-05 18:25:05,10021015361431025163440
140,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,2.0,10001115097939746843857,60000001,2018-09-05 18:24:10,10021015361430481300398
141,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,10.3,10001115097939746843857,60000001,2018-09-05 18:24:05,10021015361430424490104
142,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,15.9,10001115097939746843857,60000001,2018-09-05 18:22:14,10021015361429333793897
143,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,19.9,10001115097939746843857,60000001,2018-09-05 18:21:56,10021015361429143432767
144,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,7.2,10001115097939746843857,60000001,2018-09-05 18:21:07,10021015361428649330057
145,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,12.7,10001115097939746843857,60000001,2018-09-05 18:20:36,10021015361428353988333
146,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,15.7,10001115097939746843857,60000001,2018-09-05 18:20:04,10021015361428011216412
147,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,24.5,10001115097939746843857,60000001,2018-09-05 18:19:15,10021015361427536243748
148,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,4.3,10001115097939746843857,60000001,2018-09-05 18:17:10,10021015361426296516791
149,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,19.3,10001115097939746843857,60000001,2018-09-05 18:17:10,10021015361426266496626
150,2018-10-08 16:40:26,SUCCESS,郑州市金水区董氏兄弟水果超市,92410105MA40R7481Y,20.0,10001115097939746843857,60000001,2018-09-05 18:16:20,10021015361425733343674
